horizon,secid,param_id,fold_id,train_rows,validation_rows,validation_first_date,validation_last_date,max_depth,min_samples_leaf,max_thresholds,normalize_etc,accuracy,balanced_accuracy,precision_up,recall_up,f1_up,true_positive_share,predicted_positive_share,tp,tn,fp,fn
5,RTSI,15,0,995.0,247.0,2019-03-04,2020-02-25,2,100,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,15,1,1499.0,247.0,2021-03-05,2022-02-21,2,100,16,False,0.5141700404858299,0.49399022586184127,0.5384615384615384,0.7313432835820896,0.620253164556962,0.5425101214574899,0.7368421052631579,98.0,29.0,84.0,36.0
5,RTSI,15,2,2003.0,186.0,2023-03-28,2023-12-15,2,100,16,False,0.46236559139784944,0.4654481132075472,0.5340909090909091,0.44339622641509435,0.4845360824742268,0.5698924731182796,0.4731182795698925,47.0,39.0,41.0,59.0
5,RTSI,15,mean,,,,,2,100,16,False,0.45506653316500517,0.45578966566668216,,,,,,,,,
5,RTSI,16,0,995.0,247.0,2019-03-04,2020-02-25,3,10,8,False,0.582995951417004,0.5249453999453999,0.6142131979695431,0.8175675675675675,0.7014492753623188,0.5991902834008097,0.7975708502024291,121.0,23.0,76.0,27.0
5,RTSI,16,1,1499.0,247.0,2021-03-05,2022-02-21,3,10,8,False,0.562753036437247,0.5311385550125479,0.5601851851851852,0.9029850746268657,0.6914285714285716,0.5425101214574899,0.8744939271255061,121.0,18.0,95.0,13.0
5,RTSI,16,2,2003.0,186.0,2023-03-28,2023-12-15,3,10,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,16,mean,,,,,3,10,8,False,0.5718804869908435,0.5186946516526493,,,,,,,,,
5,RTSI,17,0,995.0,247.0,2019-03-04,2020-02-25,3,10,16,False,0.4939271255060729,0.4522932022932023,0.5664739884393064,0.6621621621621622,0.6105919003115265,0.5991902834008097,0.7004048582995951,98.0,24.0,75.0,50.0
5,RTSI,17,1,1499.0,247.0,2021-03-05,2022-02-21,3,10,16,False,0.5384615384615384,0.5260863822480518,0.5625,0.6716417910447762,0.6122448979591838,0.5425101214574899,0.6477732793522267,90.0,43.0,70.0,44.0
5,RTSI,17,2,2003.0,186.0,2023-03-28,2023-12-15,3,10,16,False,0.5268817204301075,0.5005896226415094,0.5703125,0.6886792452830188,0.6239316239316238,0.5698924731182796,0.6881720430107527,73.0,25.0,55.0,33.0
5,RTSI,17,mean,,,,,3,10,16,False,0.5197567947992395,0.49298973572758786,,,,,,,,,
5,RTSI,18,0,995.0,247.0,2019-03-04,2020-02-25,3,20,8,False,0.582995951417004,0.5249453999453999,0.6142131979695431,0.8175675675675675,0.7014492753623188,0.5991902834008097,0.7975708502024291,121.0,23.0,76.0,27.0
5,RTSI,18,1,1499.0,247.0,2021-03-05,2022-02-21,3,20,8,False,0.562753036437247,0.5311385550125479,0.5601851851851852,0.9029850746268657,0.6914285714285716,0.5425101214574899,0.8744939271255061,121.0,18.0,95.0,13.0
5,RTSI,18,2,2003.0,186.0,2023-03-28,2023-12-15,3,20,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,18,mean,,,,,3,20,8,False,0.5718804869908435,0.5186946516526493,,,,,,,,,
5,RTSI,19,0,995.0,247.0,2019-03-04,2020-02-25,3,20,16,False,0.4939271255060729,0.4522932022932023,0.5664739884393064,0.6621621621621622,0.6105919003115265,0.5991902834008097,0.7004048582995951,98.0,24.0,75.0,50.0
5,RTSI,19,1,1499.0,247.0,2021-03-05,2022-02-21,3,20,16,False,0.5384615384615384,0.5260863822480518,0.5625,0.6716417910447762,0.6122448979591838,0.5425101214574899,0.6477732793522267,90.0,43.0,70.0,44.0
5,RTSI,19,2,2003.0,186.0,2023-03-28,2023-12-15,3,20,16,False,0.5268817204301075,0.5005896226415094,0.5703125,0.6886792452830188,0.6239316239316238,0.5698924731182796,0.6881720430107527,73.0,25.0,55.0,33.0
5,RTSI,19,mean,,,,,3,20,16,False,0.5197567947992395,0.49298973572758786,,,,,,,,,
5,RTSI,20,0,995.0,247.0,2019-03-04,2020-02-25,3,50,8,False,0.582995951417004,0.5249453999453999,0.6142131979695431,0.8175675675675675,0.7014492753623188,0.5991902834008097,0.7975708502024291,121.0,23.0,76.0,27.0
5,RTSI,20,1,1499.0,247.0,2021-03-05,2022-02-21,3,50,8,False,0.562753036437247,0.5311385550125479,0.5601851851851852,0.9029850746268657,0.6914285714285716,0.5425101214574899,0.8744939271255061,121.0,18.0,95.0,13.0
5,RTSI,20,2,2003.0,186.0,2023-03-28,2023-12-15,3,50,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,20,mean,,,,,3,50,8,False,0.5718804869908435,0.5186946516526493,,,,,,,,,
5,RTSI,21,0,995.0,247.0,2019-03-04,2020-02-25,3,50,16,False,0.4939271255060729,0.4522932022932023,0.5664739884393064,0.6621621621621622,0.6105919003115265,0.5991902834008097,0.7004048582995951,98.0,24.0,75.0,50.0
5,RTSI,21,1,1499.0,247.0,2021-03-05,2022-02-21,3,50,16,False,0.5384615384615384,0.5260863822480518,0.5625,0.6716417910447762,0.6122448979591838,0.5425101214574899,0.6477732793522267,90.0,43.0,70.0,44.0
5,RTSI,21,2,2003.0,186.0,2023-03-28,2023-12-15,3,50,16,False,0.5268817204301075,0.5005896226415094,0.5703125,0.6886792452830188,0.6239316239316238,0.5698924731182796,0.6881720430107527,73.0,25.0,55.0,33.0
5,RTSI,21,mean,,,,,3,50,16,False,0.5197567947992395,0.49298973572758786,,,,,,,,,
5,RTSI,22,0,995.0,247.0,2019-03-04,2020-02-25,3,100,8,False,0.582995951417004,0.5249453999453999,0.6142131979695431,0.8175675675675675,0.7014492753623188,0.5991902834008097,0.7975708502024291,121.0,23.0,76.0,27.0
5,RTSI,22,1,1499.0,247.0,2021-03-05,2022-02-21,3,100,8,False,0.562753036437247,0.5311385550125479,0.5601851851851852,0.9029850746268657,0.6914285714285716,0.5425101214574899,0.8744939271255061,121.0,18.0,95.0,13.0
5,RTSI,22,2,2003.0,186.0,2023-03-28,2023-12-15,3,100,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,22,mean,,,,,3,100,8,False,0.5718804869908435,0.5186946516526493,,,,,,,,,
5,RTSI,23,0,995.0,247.0,2019-03-04,2020-02-25,3,100,16,False,0.4939271255060729,0.4522932022932023,0.5664739884393064,0.6621621621621622,0.6105919003115265,0.5991902834008097,0.7004048582995951,98.0,24.0,75.0,50.0
5,RTSI,23,1,1499.0,247.0,2021-03-05,2022-02-21,3,100,16,False,0.5384615384615384,0.5260863822480518,0.5625,0.6716417910447762,0.6122448979591838,0.5425101214574899,0.6477732793522267,90.0,43.0,70.0,44.0
5,RTSI,23,2,2003.0,186.0,2023-03-28,2023-12-15,3,100,16,False,0.5268817204301075,0.5005896226415094,0.5703125,0.6886792452830188,0.6239316239316238,0.5698924731182796,0.6881720430107527,73.0,25.0,55.0,33.0
5,RTSI,23,mean,,,,,3,100,16,False,0.5197567947992395,0.49298973572758786,,,,,,,,,
5,RTSI,24,0,995.0,247.0,2019-03-04,2020-02-25,4,10,8,False,0.5506072874493927,0.5146396396396397,0.6094674556213018,0.6959459459459459,0.6498422712933755,0.5991902834008097,0.6842105263157895,103.0,33.0,66.0,45.0
5,RTSI,24,1,1499.0,247.0,2021-03-05,2022-02-21,4,10,8,False,0.5263157894736842,0.49616959450534937,0.5402843601895735,0.8507462686567164,0.6608695652173914,0.5425101214574899,0.854251012145749,114.0,16.0,97.0,20.0
5,RTSI,24,2,2003.0,186.0,2023-03-28,2023-12-15,4,10,8,False,0.5591397849462365,0.5166273584905661,0.58,0.8207547169811321,0.6796875,0.5698924731182796,0.8064516129032258,87.0,17.0,63.0,19.0
5,RTSI,24,mean,,,,,4,10,8,False,0.5453542872897711,0.5091455308785183,,,,,,,,,
5,RTSI,25,0,995.0,247.0,2019-03-04,2020-02-25,4,10,16,False,0.3967611336032389,0.3896055146055146,0.49606299212598426,0.42567567567567566,0.4581818181818182,0.5991902834008097,0.5141700404858299,63.0,35.0,64.0,85.0
5,RTSI,25,1,1499.0,247.0,2021-03-05,2022-02-21,4,10,16,False,0.47368421052631576,0.4753995509179765,0.5169491525423728,0.4552238805970149,0.48412698412698413,0.5425101214574899,0.4777327935222672,61.0,56.0,57.0,73.0
5,RTSI,25,2,2003.0,186.0,2023-03-28,2023-12-15,4,10,16,False,0.5967741935483871,0.5772405660377358,0.628099173553719,0.7169811320754716,0.6696035242290749,0.5698924731182796,0.6505376344086021,76.0,35.0,45.0,30.0
5,RTSI,25,mean,,,,,4,10,16,False,0.4890731792259806,0.48074854385374227,,,,,,,,,
5,RTSI,26,0,995.0,247.0,2019-03-04,2020-02-25,4,20,8,False,0.5506072874493927,0.5146396396396397,0.6094674556213018,0.6959459459459459,0.6498422712933755,0.5991902834008097,0.6842105263157895,103.0,33.0,66.0,45.0
5,RTSI,26,1,1499.0,247.0,2021-03-05,2022-02-21,4,20,8,False,0.5263157894736842,0.49616959450534937,0.5402843601895735,0.8507462686567164,0.6608695652173914,0.5425101214574899,0.854251012145749,114.0,16.0,97.0,20.0
5,RTSI,26,2,2003.0,186.0,2023-03-28,2023-12-15,4,20,8,False,0.5591397849462365,0.5166273584905661,0.58,0.8207547169811321,0.6796875,0.5698924731182796,0.8064516129032258,87.0,17.0,63.0,19.0
5,RTSI,26,mean,,,,,4,20,8,False,0.5453542872897711,0.5091455308785183,,,,,,,,,
5,RTSI,27,0,995.0,247.0,2019-03-04,2020-02-25,4,20,16,False,0.3967611336032389,0.3896055146055146,0.49606299212598426,0.42567567567567566,0.4581818181818182,0.5991902834008097,0.5141700404858299,63.0,35.0,64.0,85.0
5,RTSI,27,1,1499.0,247.0,2021-03-05,2022-02-21,4,20,16,False,0.47368421052631576,0.4753995509179765,0.5169491525423728,0.4552238805970149,0.48412698412698413,0.5425101214574899,0.4777327935222672,61.0,56.0,57.0,73.0
5,RTSI,27,2,2003.0,186.0,2023-03-28,2023-12-15,4,20,16,False,0.5967741935483871,0.5772405660377358,0.628099173553719,0.7169811320754716,0.6696035242290749,0.5698924731182796,0.6505376344086021,76.0,35.0,45.0,30.0
5,RTSI,27,mean,,,,,4,20,16,False,0.4890731792259806,0.48074854385374227,,,,,,,,,
5,RTSI,28,0,995.0,247.0,2019-03-04,2020-02-25,4,50,8,False,0.5060728744939271,0.48918236418236416,0.5902777777777778,0.5743243243243243,0.5821917808219178,0.5991902834008097,0.582995951417004,85.0,40.0,59.0,63.0
5,RTSI,28,1,1499.0,247.0,2021-03-05,2022-02-21,4,50,8,False,0.5263157894736842,0.49616959450534937,0.5402843601895735,0.8507462686567164,0.6608695652173914,0.5425101214574899,0.854251012145749,114.0,16.0,97.0,20.0
5,RTSI,28,2,2003.0,186.0,2023-03-28,2023-12-15,4,50,8,False,0.5591397849462365,0.5166273584905661,0.58,0.8207547169811321,0.6796875,0.5698924731182796,0.8064516129032258,87.0,17.0,63.0,19.0
5,RTSI,28,mean,,,,,4,50,8,False,0.5305094829712825,0.5006597723927598,,,,,,,,,
5,RTSI,29,0,995.0,247.0,2019-03-04,2020-02-25,4,50,16,False,0.4493927125506073,0.45526208026208026,0.5526315789473685,0.42567567567567566,0.48091603053435117,0.5991902834008097,0.46153846153846156,63.0,48.0,51.0,85.0
5,RTSI,29,1,1499.0,247.0,2021-03-05,2022-02-21,4,50,16,False,0.46153846153846156,0.4621252146347906,0.5041322314049587,0.4552238805970149,0.47843137254901963,0.5425101214574899,0.4898785425101215,61.0,53.0,60.0,73.0
5,RTSI,29,2,2003.0,186.0,2023-03-28,2023-12-15,4,50,16,False,0.5967741935483871,0.5772405660377358,0.628099173553719,0.7169811320754716,0.6696035242290749,0.5698924731182796,0.6505376344086021,76.0,35.0,45.0,30.0
5,RTSI,29,mean,,,,,4,50,16,False,0.502568455879152,0.4982092869782022,,,,,,,,,
5,RTSI,30,0,995.0,247.0,2019-03-04,2020-02-25,4,100,8,False,0.582995951417004,0.5249453999453999,0.6142131979695431,0.8175675675675675,0.7014492753623188,0.5991902834008097,0.7975708502024291,121.0,23.0,76.0,27.0
5,RTSI,30,1,1499.0,247.0,2021-03-05,2022-02-21,4,100,8,False,0.5587044534412956,0.5253269052965263,0.5565610859728507,0.917910447761194,0.6929577464788732,0.5425101214574899,0.8947368421052632,123.0,15.0,98.0,11.0
5,RTSI,30,2,2003.0,186.0,2023-03-28,2023-12-15,4,100,8,False,0.5591397849462365,0.5166273584905661,0.58,0.8207547169811321,0.6796875,0.5698924731182796,0.8064516129032258,87.0,17.0,63.0,19.0
5,RTSI,30,mean,,,,,4,100,8,False,0.5669467299348453,0.5222998879108307,,,,,,,,,
5,RTSI,31,0,995.0,247.0,2019-03-04,2020-02-25,4,100,16,False,0.4939271255060729,0.4522932022932023,0.5664739884393064,0.6621621621621622,0.6105919003115265,0.5991902834008097,0.7004048582995951,98.0,24.0,75.0,50.0
5,RTSI,31,1,1499.0,247.0,2021-03-05,2022-02-21,4,100,16,False,0.46963562753036436,0.4695879012019548,0.5121951219512195,0.4701492537313433,0.490272373540856,0.5425101214574899,0.4979757085020243,63.0,53.0,60.0,71.0
5,RTSI,31,2,2003.0,186.0,2023-03-28,2023-12-15,4,100,16,False,0.5967741935483871,0.5772405660377358,0.628099173553719,0.7169811320754716,0.6696035242290749,0.5698924731182796,0.6505376344086021,76.0,35.0,45.0,30.0
5,RTSI,31,mean,,,,,4,100,16,False,0.5201123155282747,0.49970722317763094,,,,,,,,,
5,RTSI,32,0,995.0,247.0,2019-03-04,2020-02-25,5,10,8,False,0.47368421052631576,0.4688438438438438,0.5703125,0.49324324324324326,0.5289855072463768,0.5991902834008097,0.5182186234817814,73.0,44.0,55.0,75.0
5,RTSI,32,1,1499.0,247.0,2021-03-05,2022-02-21,5,10,8,False,0.5344129554655871,0.5195812970545503,0.5568862275449101,0.6940298507462687,0.6179401993355481,0.5425101214574899,0.6761133603238867,93.0,39.0,74.0,41.0
5,RTSI,32,2,2003.0,186.0,2023-03-28,2023-12-15,5,10,8,False,0.5161290322580645,0.4819575471698113,0.5579710144927537,0.7264150943396226,0.6311475409836066,0.5698924731182796,0.7419354838709677,77.0,19.0,61.0,29.0
5,RTSI,32,mean,,,,,5,10,8,False,0.5080753994166558,0.4901275626894018,,,,,,,,,
5,RTSI,33,0,995.0,247.0,2019-03-04,2020-02-25,5,10,16,False,0.46963562753036436,0.45376057876057874,0.5602836879432624,0.5337837837837838,0.546712802768166,0.5991902834008097,0.5708502024291497,79.0,37.0,62.0,69.0
5,RTSI,33,1,1499.0,247.0,2021-03-05,2022-02-21,5,10,16,False,0.5020242914979757,0.50637300224541,0.5495495495495496,0.4552238805970149,0.49795918367346936,0.5425101214574899,0.4493927125506073,61.0,63.0,50.0,73.0
5,RTSI,33,2,2003.0,186.0,2023-03-28,2023-12-15,5,10,16,False,0.5645161290322581,0.5673349056603774,0.6373626373626373,0.5471698113207547,0.5888324873096447,0.5698924731182796,0.489247311827957,58.0,47.0,33.0,48.0
5,RTSI,33,mean,,,,,5,10,16,False,0.512058682686866,0.509156162222122,,,,,,,,,
5,RTSI,34,0,995.0,247.0,2019-03-04,2020-02-25,5,20,8,False,0.5182186234817814,0.511022386022386,0.6090225563909775,0.5472972972972973,0.5765124555160143,0.5991902834008097,0.5384615384615384,81.0,47.0,52.0,67.0
5,RTSI,34,1,1499.0,247.0,2021-03-05,2022-02-21,5,20,8,False,0.5344129554655871,0.5195812970545503,0.5568862275449101,0.6940298507462687,0.6179401993355481,0.5425101214574899,0.6761133603238867,93.0,39.0,74.0,41.0
5,RTSI,34,2,2003.0,186.0,2023-03-28,2023-12-15,5,20,8,False,0.5161290322580645,0.4819575471698113,0.5579710144927537,0.7264150943396226,0.6311475409836066,0.5698924731182796,0.7419354838709677,77.0,19.0,61.0,29.0
5,RTSI,34,mean,,,,,5,20,8,False,0.5229202037351444,0.5041870767489159,,,,,,,,,
5,RTSI,35,0,995.0,247.0,2019-03-04,2020-02-25,5,20,16,False,0.44129554655870445,0.43011193011193016,0.5373134328358209,0.4864864864864865,0.5106382978723404,0.5991902834008097,0.5425101214574899,72.0,37.0,62.0,76.0
5,RTSI,35,1,1499.0,247.0,2021-03-05,2022-02-21,5,20,16,False,0.5020242914979757,0.50637300224541,0.5495495495495496,0.4552238805970149,0.49795918367346936,0.5425101214574899,0.4493927125506073,61.0,63.0,50.0,73.0
5,RTSI,35,2,2003.0,186.0,2023-03-28,2023-12-15,5,20,16,False,0.5645161290322581,0.5673349056603774,0.6373626373626373,0.5471698113207547,0.5888324873096447,0.5698924731182796,0.489247311827957,58.0,47.0,33.0,48.0
5,RTSI,35,mean,,,,,5,20,16,False,0.5026119890296461,0.5012732793392392,,,,,,,,,
5,RTSI,36,0,995.0,247.0,2019-03-04,2020-02-25,5,50,8,False,0.5060728744939271,0.48918236418236416,0.5902777777777778,0.5743243243243243,0.5821917808219178,0.5991902834008097,0.582995951417004,85.0,40.0,59.0,63.0
5,RTSI,36,1,1499.0,247.0,2021-03-05,2022-02-21,5,50,8,False,0.5101214574898786,0.4902588825782591,0.5359116022099447,0.7238805970149254,0.6158730158730159,0.5425101214574899,0.7327935222672065,97.0,29.0,84.0,37.0
5,RTSI,36,2,2003.0,186.0,2023-03-28,2023-12-15,5,50,8,False,0.5268817204301075,0.4852594339622642,0.5608108108108109,0.7830188679245284,0.6535433070866142,0.5698924731182796,0.7956989247311828,83.0,15.0,65.0,23.0
5,RTSI,36,mean,,,,,5,50,8,False,0.5143586841379711,0.4882335602409625,,,,,,,,,
5,RTSI,37,0,995.0,247.0,2019-03-04,2020-02-25,5,50,16,False,0.4493927125506073,0.45526208026208026,0.5526315789473685,0.42567567567567566,0.48091603053435117,0.5991902834008097,0.46153846153846156,63.0,48.0,51.0,85.0
5,RTSI,37,1,1499.0,247.0,2021-03-05,2022-02-21,5,50,16,False,0.5101214574898786,0.5041275921278563,0.5460992907801419,0.5746268656716418,0.56,0.5425101214574899,0.5708502024291497,77.0,49.0,64.0,57.0
5,RTSI,37,2,2003.0,186.0,2023-03-28,2023-12-15,5,50,16,False,0.5645161290322581,0.5673349056603774,0.6373626373626373,0.5471698113207547,0.5888324873096447,0.5698924731182796,0.489247311827957,58.0,47.0,33.0,48.0
5,RTSI,37,mean,,,,,5,50,16,False,0.5080100996909147,0.508908192683438,,,,,,,,,
5,RTSI,38,0,995.0,247.0,2019-03-04,2020-02-25,5,100,8,False,0.582995951417004,0.5249453999453999,0.6142131979695431,0.8175675675675675,0.7014492753623188,0.5991902834008097,0.7975708502024291,121.0,23.0,76.0,27.0
5,RTSI,38,1,1499.0,247.0,2021-03-05,2022-02-21,5,100,8,False,0.5587044534412956,0.5253269052965263,0.5565610859728507,0.917910447761194,0.6929577464788732,0.5425101214574899,0.8947368421052632,123.0,15.0,98.0,11.0
5,RTSI,38,2,2003.0,186.0,2023-03-28,2023-12-15,5,100,8,False,0.5591397849462365,0.5166273584905661,0.58,0.8207547169811321,0.6796875,0.5698924731182796,0.8064516129032258,87.0,17.0,63.0,19.0
5,RTSI,38,mean,,,,,5,100,8,False,0.5669467299348453,0.5222998879108307,,,,,,,,,
5,RTSI,39,0,995.0,247.0,2019-03-04,2020-02-25,5,100,16,False,0.4939271255060729,0.4522932022932023,0.5664739884393064,0.6621621621621622,0.6105919003115265,0.5991902834008097,0.7004048582995951,98.0,24.0,75.0,50.0
5,RTSI,39,1,1499.0,247.0,2021-03-05,2022-02-21,5,100,16,False,0.46963562753036436,0.4695879012019548,0.5121951219512195,0.4701492537313433,0.490272373540856,0.5425101214574899,0.4979757085020243,63.0,53.0,60.0,71.0
5,RTSI,39,2,2003.0,186.0,2023-03-28,2023-12-15,5,100,16,False,0.5967741935483871,0.5772405660377358,0.628099173553719,0.7169811320754716,0.6696035242290749,0.5698924731182796,0.6505376344086021,76.0,35.0,45.0,30.0
5,RTSI,39,mean,,,,,5,100,16,False,0.5201123155282747,0.49970722317763094,,,,,,,,,
5,RTSI,40,0,995.0,247.0,2019-03-04,2020-02-25,6,10,8,False,0.5263157894736842,0.5094185094185094,0.6068965517241379,0.5945945945945946,0.6006825938566552,0.5991902834008097,0.5870445344129555,88.0,42.0,57.0,60.0
5,RTSI,40,1,1499.0,247.0,2021-03-05,2022-02-21,6,10,8,False,0.5587044534412956,0.5516774534407608,0.5862068965517241,0.6343283582089553,0.6093189964157706,0.5425101214574899,0.5870445344129555,85.0,53.0,60.0,49.0
5,RTSI,40,2,2003.0,186.0,2023-03-28,2023-12-15,6,10,8,False,0.5,0.5,0.5698924731182796,0.5,0.5326633165829147,0.5698924731182796,0.5,53.0,40.0,40.0,53.0
5,RTSI,40,mean,,,,,6,10,8,False,0.52834008097166,0.5203653209530901,,,,,,,,,
5,RTSI,41,0,995.0,247.0,2019-03-04,2020-02-25,6,10,16,False,0.5141700404858299,0.5277095277095277,0.6296296296296297,0.4594594594594595,0.53125,0.5991902834008097,0.43724696356275305,68.0,59.0,40.0,80.0
5,RTSI,41,1,1499.0,247.0,2021-03-05,2022-02-21,6,10,16,False,0.5303643724696356,0.5248646149782064,0.5642857142857143,0.5895522388059702,0.5766423357664234,0.5425101214574899,0.5668016194331984,79.0,52.0,61.0,55.0
5,RTSI,41,2,2003.0,186.0,2023-03-28,2023-12-15,6,10,16,False,0.5483870967741935,0.5608490566037736,0.6410256410256411,0.4716981132075472,0.5434782608695652,0.5698924731182796,0.41935483870967744,50.0,52.0,28.0,56.0
5,RTSI,41,mean,,,,,6,10,16,False,0.530973836576553,0.5378077330971692,,,,,,,,,
5,RTSI,42,0,995.0,247.0,2019-03-04,2020-02-25,6,20,8,False,0.5546558704453441,0.5531326781326782,0.6484375,0.5608108108108109,0.6014492753623187,0.5991902834008097,0.5182186234817814,83.0,54.0,45.0,65.0
5,RTSI,42,1,1499.0,247.0,2021-03-05,2022-02-21,6,20,8,False,0.5425101214574899,0.5318980319640735,0.567741935483871,0.6567164179104478,0.6089965397923875,0.5425101214574899,0.6275303643724697,88.0,46.0,67.0,46.0
5,RTSI,42,2,2003.0,186.0,2023-03-28,2023-12-15,6,20,8,False,0.5,0.5,0.5698924731182796,0.5,0.5326633165829147,0.5698924731182796,0.5,53.0,40.0,40.0,53.0
5,RTSI,42,mean,,,,,6,20,8,False,0.5323886639676113,0.5283435700322506,,,,,,,,,
5,RTSI,43,0,995.0,247.0,2019-03-04,2020-02-25,6,20,16,False,0.4574898785425101,0.44362544362544365,0.5507246376811594,0.5135135135135135,0.5314685314685316,0.5991902834008097,0.5587044534412956,76.0,37.0,62.0,72.0
5,RTSI,43,1,1499.0,247.0,2021-03-05,2022-02-21,6,20,16,False,0.5303643724696356,0.5276383568881258,0.5681818181818182,0.5597014925373134,0.5639097744360902,0.5425101214574899,0.5344129554655871,75.0,56.0,57.0,59.0
5,RTSI,43,2,2003.0,186.0,2023-03-28,2023-12-15,6,20,16,False,0.521505376344086,0.525,0.5955056179775281,0.5,0.5435897435897437,0.5698924731182796,0.478494623655914,53.0,44.0,36.0,53.0
5,RTSI,43,mean,,,,,6,20,16,False,0.5031198757854106,0.49875460017118983,,,,,,,,,
5,RTSI,44,0,995.0,247.0,2019-03-04,2020-02-25,6,50,8,False,0.5060728744939271,0.48918236418236416,0.5902777777777778,0.5743243243243243,0.5821917808219178,0.5991902834008097,0.582995951417004,85.0,40.0,59.0,63.0
5,RTSI,44,1,1499.0,247.0,2021-03-05,2022-02-21,6,50,8,False,0.5101214574898786,0.4902588825782591,0.5359116022099447,0.7238805970149254,0.6158730158730159,0.5425101214574899,0.7327935222672065,97.0,29.0,84.0,37.0
5,RTSI,44,2,2003.0,186.0,2023-03-28,2023-12-15,6,50,8,False,0.5268817204301075,0.4852594339622642,0.5608108108108109,0.7830188679245284,0.6535433070866142,0.5698924731182796,0.7956989247311828,83.0,15.0,65.0,23.0
5,RTSI,44,mean,,,,,6,50,8,False,0.5143586841379711,0.4882335602409625,,,,,,,,,
5,RTSI,45,0,995.0,247.0,2019-03-04,2020-02-25,6,50,16,False,0.4493927125506073,0.45526208026208026,0.5526315789473685,0.42567567567567566,0.48091603053435117,0.5991902834008097,0.46153846153846156,63.0,48.0,51.0,85.0
5,RTSI,45,1,1499.0,247.0,2021-03-05,2022-02-21,6,50,16,False,0.5101214574898786,0.5041275921278563,0.5460992907801419,0.5746268656716418,0.56,0.5425101214574899,0.5708502024291497,77.0,49.0,64.0,57.0
5,RTSI,45,2,2003.0,186.0,2023-03-28,2023-12-15,6,50,16,False,0.5645161290322581,0.5673349056603774,0.6373626373626373,0.5471698113207547,0.5888324873096447,0.5698924731182796,0.489247311827957,58.0,47.0,33.0,48.0
5,RTSI,45,mean,,,,,6,50,16,False,0.5080100996909147,0.508908192683438,,,,,,,,,
5,RTSI,46,0,995.0,247.0,2019-03-04,2020-02-25,6,100,8,False,0.582995951417004,0.5249453999453999,0.6142131979695431,0.8175675675675675,0.7014492753623188,0.5991902834008097,0.7975708502024291,121.0,23.0,76.0,27.0
5,RTSI,46,1,1499.0,247.0,2021-03-05,2022-02-21,6,100,8,False,0.5587044534412956,0.5253269052965263,0.5565610859728507,0.917910447761194,0.6929577464788732,0.5425101214574899,0.8947368421052632,123.0,15.0,98.0,11.0
5,RTSI,46,2,2003.0,186.0,2023-03-28,2023-12-15,6,100,8,False,0.5591397849462365,0.5166273584905661,0.58,0.8207547169811321,0.6796875,0.5698924731182796,0.8064516129032258,87.0,17.0,63.0,19.0
5,RTSI,46,mean,,,,,6,100,8,False,0.5669467299348453,0.5222998879108307,,,,,,,,,
5,RTSI,47,0,995.0,247.0,2019-03-04,2020-02-25,6,100,16,False,0.4939271255060729,0.4522932022932023,0.5664739884393064,0.6621621621621622,0.6105919003115265,0.5991902834008097,0.7004048582995951,98.0,24.0,75.0,50.0
5,RTSI,47,1,1499.0,247.0,2021-03-05,2022-02-21,6,100,16,False,0.46963562753036436,0.4695879012019548,0.5121951219512195,0.4701492537313433,0.490272373540856,0.5425101214574899,0.4979757085020243,63.0,53.0,60.0,71.0
5,RTSI,47,2,2003.0,186.0,2023-03-28,2023-12-15,6,100,16,False,0.5967741935483871,0.5772405660377358,0.628099173553719,0.7169811320754716,0.6696035242290749,0.5698924731182796,0.6505376344086021,76.0,35.0,45.0,30.0
5,RTSI,47,mean,,,,,6,100,16,False,0.5201123155282747,0.49970722317763094,,,,,,,,,
5,RTSI,48,0,995.0,247.0,2019-03-04,2020-02-25,2,20,16,True,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
5,RTSI,48,1,1499.0,247.0,2021-03-05,2022-02-21,2,20,16,True,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,48,2,2003.0,186.0,2023-03-28,2023-12-15,2,20,16,True,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,48,mean,,,,,2,20,16,True,0.5705309593255263,0.5,,,,,,,,,
5,RTSI,49,0,995.0,247.0,2019-03-04,2020-02-25,2,50,16,True,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
